02000038,CLIM401748,80
02000038,CLIM400548,96
02000038,FRAN442412,60
02000038,ECND511319,82
02200040,BIME512113,94
02200040,CENG422516,91
02200040,INDE500801,86
02200040,BASM311640,22
02200040,STOM402348,37
02200040,PHMA500542,86
02200040,AASP504106,92
02200040,PHLS504510,78
02200040,ENGL444812,83
02200040,ENPO413103,28
02200040,MLMD402914,80
02200040,PUBH400241,93
02000042,ARTS314110,92
02000042,MATH342607,14
02000042,GNED100216,63
02000042,AASP501306,74
02000042,CODE520011,52
02000042,INFT534105,100
02000042,ENPO421103,76
02000042,NUCL421303,42
02000042,AUTO543105,82
02000042,MACH501801,95
02200044,LAWS505524,0
02200044,MAGT400418,58
02200044,MACH502001,42
02200044,ENPO413103,95
02000046,PHLS503910,67
02000046,CLIM405948,41
02000046,ARTS521510,50
02000046,EELC511305,90
02000046,COMP450305,26
02000046,LITE200321,91
02000046,JAPN110812,71
02000046,ACAU511408,17
02000046,MLMD403414,34
02000046,MLMD198914,56
02000046,GNED111810,34
02000046,MATH443507,65
02200048,INFT320340,91
02200048,GNED113410,45
02200048,ENGL204012,80
02200048,INSM401404,85
02200048,SCTR400405,51
02200048,LITE401821,36
02200048,ENGL101912,30
02200048,LAWS404724,58
02200048,PUBH300348,10
02200048,BASM313740,58
02200048,ENGL205312,75
02200048,CHEM451609,82
02000050,EELC422904,55
02000050,ELEC524404,93
02000050,GNED105512,86
02000050,AASP414206,67
02000050,AUTO546205,60
02000050,CORE102200,53
02000050,GNED100801,95
02200052,LAWS500524,73
02000054,PHYS281809,93
02000054,ENGL443912,91
02000054,PUBH400241,74
02000054,GNED100319,14
02000054,ECMT481319,48
02000054,GNED100220,97
02000054,ENGL204412,55
02200056,CIVL544522,67
02200056,ENGL530512,96
02200056,MAGT474008,67
02200056,FINA340319,87
02200056,GERM540312,91
02200056,CHEM210713,62
02200056,ACAU410408,85
02200056,MATH542207,64
02200056,PHYS317409,38
02200056,MECH515306,37
02200056,LAWS404724,92
02200056,EELC323004,51
02200056,INSM401404,98
02000058,MECH311806,71
02000058,FRAN442012,85
02000058,PHYS316209,78
02000058,JZSJ500326,83
02000058,CORE100314,26
02000058,CUIC501420,99
02200060,FRAN541712,93
02000062,FRAN441812,99
02200064,PHYS283709,70
02200064,LAWS404624,30
02200064,LITE501121,60
02200064,PHYS282109,88
02000066,INTE553419,99
02000066,PHED900150,80
02000066,AUTO500427,20
02000066,CORE102300,52
02000066,BEEA401022,94
02000066,COMP461505,75
02000066,TREC461019,86
02000066,COMP400127,92
02000066,BASM401448,41
02000066,PHMA500742,83
02000066,NUCL320403,90
02200068,TREC561319,92
02200068,CORE100319,92
02000070,CIVL420922,88
02000070,JAPN111012,93
02000070,MECH311806,40
02000070,GNED100801,50
02000070,ENPO341303,26
02000070,GNED101119,80
02000070,ACAU410108,78
02000070,PHMA401142,81
02000070,JZSJ300111,94
02200072,LITE300310,60
02200072,JZSJ901608,71
02200072,MATH293307,100
02200072,ENGL443212,78
02000074,LITE401121,95
02000074,BASM303148,71
02000074,ENGL203912,10
02000074,TREC460519,56
02000074,COMP300205,97
02000074,NUCL421103,88
02000074,GNED112210,69
02000074,AASP414406,42
02000074,EELC322304,95
02000074,EELC530905,36
02000074,MACH391201,96
02000074,PHYS300328,98
02200076,FRAN542112,78
02200076,ENGL510412,40
02200076,GNED112710,70
02000078,ECND411319,71
02000078,BIME512313,70
02000078,CORE100213,90
02000078,NUCL320403,55
02200080,MATL400602,62
02200080,ENPO421303,91
02200080,CORE102900,36
02200080,INFT430905,34
02200080,NUCL520203,48
02000082,MATH294607,90
02000082,ELEC523704,55
02000082,PHYS410105,91
02000082,GNED100202,33
02000082,INDE401401,86
02000082,GNED106103,51
02200084,MATH230305,41
02200084,CLIM405548,98
02200084,NURS401248,74
02200084,FINA320119,81
02200084,TREC460519,94
02200084,NUCL320503,26
02200084,MAGT302218,66
02000086,INFT533805,44
02000086,CORE100103,14
02000086,MAGT302418,91
02000086,INFT534105,57
02000086,MAGT401218,81
02000086,CHEM320409,62
02000086,MAGT481308,30
02000086,ACAU410308,80
02000086,PHLS503910,72
02000086,GNED107710,30
02000086,CENG523016,26
02200088,JAPN430512,89
02200088,JZSJ200114,87
02200088,MATL400602,31
02000090,GNED113410,33
02000090,MLMD198614,61
02000090,ECND402610,41
02000090,CORE102900,92
02200092,ELEC428004,48
02200092,PHMA304042,51
02200092,GNED106404,46
02200092,CHEM200629,84
02200092,ENGL532812,24
02200092,JZSJ500109,95
02200092,MLMD502614,70
02000094,GNED100608,76
02000094,SOFT510711,78
02000094,CHEM252309,81
02000094,CHEM250509,80
02200096,JAPN440412,40
02200096,ECMT581719,57
02200096,MPRA200452,33
02200096,LAWS500424,95
02200096,PHLS505610,69
02200096,ELEC528604,10
02200096,AUTO501227,28
02200096,ARCH360622,96
02200096,GNED105718,81
02200096,MLMD199014,97
02200096,ARCH411522,0
02200096,MATH300111,100
02000098,PHYS524909,78
02000098,FINA532219,76
02000098,LAWS302024,89
02000098,MATH293207,47
02000098,MATH201307,17
02000098,COMP250405,81
02000098,FINA540919,92
02000098,ELEC328104,72
02000098,LITE303721,67
02200100,ARTS314510,42
02200100,BIOL321013,84
02200100,VENG430501,24
02200100,GNED100316,74
02200100,CENG421916,77
02200100,CLIM401348,85
02200100,CORE100206,22
02200100,FRAN440812,85
02200100,PHYS546609,86
02200100,MATH296707,10
02200100,CORE100412,34
02200100,INDE400601,14
02200100,BASM300348,73
02000102,MLMD199014,10
02000102,GNED103250,86
02000102,JAPN441312,85
02000102,ENPO421403,98
02000102,PHYS404909,89
02000102,MATH293207,57
02000102,MAGT572708,50
02000102,CORE100305,90
02000102,ECND302618,44
02000102,AASP414306,85
02000102,EELC321304,92
02200104,MATH296407,36
02200104,MAGT310508,64
02200104,ENGL205212,87
02200104,GNED109210,71
02200104,FORM300143,81
02000106,CHEM342409,72
02000106,LITE200521,81
02000106,MAGT272208,90
02000106,MATH542707,84
02000106,INSM401304,89
02000106,RUSS430212,54
02000106,INSM401601,78
02000106,CIVL421222,58
02000106,BIME000213,64
02000106,PHYS524509,51
02000106,INFT534405,60
02000106,ECND312819,98
02000106,CORE100212,98
02200108,MECH511906,83
02200108,JZSJ301422,59
02200108,ARTS412410,26
02200108,LAWS405524,58
02200108,GNED103150,20
02200108,SOFT500527,55
02200108,ELEC523904,28
02200108,INDE900301,87
02200108,MAGT481308,81
02200108,PHMA500448,34
02200108,MACH390901,86
02200108,GNED101219,53
02000110,ELEC300227,62
02000110,ELEC422904,95
02000110,PHMA303842,96
02000110,ECMT481319,45
02000110,CLIM401648,17
02000110,MATH400218,53
02200112,EELC321804,62
02200112,CHEM451609,56
02000114,JAPN440412,62
02000114,JZSJ900612,28
02000114,CENG422416,67
02000114,ELEC529404,81
02000114,STOM402948,26
02200116,EVNG401303,63
02200116,TREC460719,75
02200116,EELC512105,51
02200116,MATH544507,97
02200116,ACAU420208,90
02200116,LITE200521,20
02000118,AASP502906,93
02000118,FINA542919,90
02000118,FINA340319,78
02000118,MAGT310808,71
02000118,CHEM340709,92
02000118,BASM312040,76
02000118,ACAU410208,17
02200120,JZSJ200222,97
02200120,MATH296107,92
02000122,BASM313440,81
02000122,GNED100827,84
02000122,ENPO413103,57
02000122,BASM313240,36
02000122,EELC520805,71
02000122,GNED107912,62
02000122,JZSJ500426,94
02000122,SOCL504810,70
02200124,LAWS404424,48
02200124,GNED101810,100
02200124,BASM302648,30
02200124,LITE306121,64
02200124,SOCL403310,58
02200124,LAWS501424,55
02200124,CLIM405148,95
02200124,CORE100710,66
02200124,MATH525207,86
02200124,PHYS215409,22
02200124,EELC321304,60
02200124,MATH442707,81
02200124,EELC422904,84
02000126,CIVL120122,91
02000126,INDE401601,34
02000126,PHMA500648,87
02000126,PHYS317609,94
02000126,MATH543407,42
02000126,MPRA200252,60
02000126,INDE500801,87
02000126,MAGT479108,65
02000126,STAT370519,83
02000126,MATL200102,60
02000126,AUTO545005,76
02000126,FEES300101,93
02200128,EELC422405,97
02200128,ENGL201012,37
02200128,NURS400448,62
02200128,SOCL402910,70
02000130,BASM400848,71
02000130,CHEM451809,87
02000130,CHEM451709,68
02000130,CORE111510,71
02000130,BIOL422313,99
02200132,PHED102650,77
02200132,INSM401601,81
02200132,PHYS316209,40
02200132,COMP300727,87
02200132,FINA320119,75
02200132,FRAN541112,72
02200132,LAWS403224,95
02200132,ECND511119,93
02000134,GNED101219,76
02000134,CIVL421322,43
02000134,MAGT500618,95
02000134,EARS400922,97
02000134,ARCH540722,94
02000134,LAWS501824,83
02000134,JZSJ900109,24
02000134,PHYS546609,76
02000134,ELEC523504,70
02200136,ARAB400512,28
02200136,LAWS501424,66
02200136,JZSJ900301,87
02200136,STAT370519,38
02200136,MATH230405,79
02200136,CLIM402848,59
02200136,ELEC423704,22
02200136,GNED107110,96
02200136,BICH500260,93
02000138,MATH293807,66
02000138,CORE100103,72
02000138,PHLS506010,80
02000138,ACAU511408,94
02000138,CUIC401320,66
02000138,GNED100701,89
02000138,BICH500160,83
02000138,ARTS415610,85
02000138,GNED106392,97
02000138,INFT430905,30
02000138,PHMA401948,93
02200140,MLMD403114,38
02200140,CHEM451809,87
02200140,MATH294907,59
02200140,PHYS405809,80
02200140,EELC511205,33
02200140,PHYS406109,80
02200140,FINA300851,64
02200140,GNED107910,75
02200140,FRAN110412,64
02200140,PHMA303842,76
02000142,GNED105412,63
02000142,PHYS282309,71
02000142,CORE100127,14
02000142,MAGT302618,97
02000142,ENPO341203,30
02000142,PHYS524509,30
02000142,VENG430601,67
02000142,ELEC529504,54
02000142,MECH402906,10
02000142,EELC420405,82
02000142,LITE533110,33
02200144,ARTS110410,40
02200144,EARS401122,10
02200144,LAWS403824,99
02200144,GNED102950,94
02200144,JZSJ900812,92
02200144,PHLS403910,67
02200144,JZSJ900301,54
02200144,ITDE420116,94
02200144,EARS502222,22
02000146,AUTO544905,48
02000146,STOM402548,60
02000146,CORE101600,73
02000146,VENG430601,50
02000146,FINA340319,57
02000146,BICH300613,84
02000146,EELC420905,72
02000146,JZSJ200222,74
02000146,INFT533605,75
02000146,ELEC522504,34
02000146,EELC421905,47
02000146,STOM402448,54
02000146,INDE900201,81
02200148,CLIM403048,50
02200148,BIME512013,67
02200148,JZSJ200222,60
02200148,EELC300227,94
02200148,MAGT474008,43
02200148,CLIM500144,97
02200148,BIME412413,73
02200148,CODE400151,88
02200148,CORE111510,17
02000150,BICH300613,96
02000150,ARCH320122,84
02000150,CLIM405948,22
02000150,MACH501801,31
02200152,FEES400101,70
02200152,BIME410513,17
02200152,FRAN442412,88
02200152,ENGL443212,36
02200152,ARCH362622,73
02200152,GERM540312,24
02000154,MECH511906,55
02000154,GNED106292,93
02000154,GNED101910,86
02000154,BIOL321113,70
02000154,EVNG400803,82
02000154,MACH403201,92
02000154,ELEC523504,82
02000154,INFT400705,61
02000154,MECH516006,100
02000154,PHED200250,95
02000154,FRAN441312,73
02000154,MATH443507,28
02000154,FINA531619,37
02200156,NURS400448,74
02200156,AUTO540105,60
02200156,ENGL441912,67
02200156,PHLS404010,44
02200156,PHMA300648,50
02000158,ECND511319,92
02000158,MATH295407,72
02000158,FRAN440812,58
02000158,GNED115300,17
02000158,EELC321304,91
02000158,PHYS215409,77
02000158,ENGL445012,41
02000158,PHYS317609,70
02000158,MATH543607,77
02000158,GNED105718,51
02000158,BIOL421413,69
02000158,MLMD100514,98
02000158,GNED108012,90
02200160,JZSJ400748,78
02200160,BASM400448,69
02200160,FINA442919,55
02200160,LITE434710,97
02200160,ENGL531612,79
02200160,CUIC401320,45
02200160,CLIM400748,92
02200160,FRAN441312,76
02200160,PHMA300548,70
02200160,MLMD198414,44
02000162,COMP550605,78
02000162,EELC422305,73
02000162,CORE100910,59
02000162,AUTO400505,58
02000162,CLIM301248,72
02000162,AASP501306,97
02000162,BIOL420713,53
02000162,MECH311806,37
02000162,FINA441619,95
02000162,ECND410819,64
02000162,INTE453119,61
02000162,CLIM404548,74
02200164,EELC321304,90
02200164,EELC522005,55
02200164,FINA320119,20
02200164,ARTS523210,91
02200164,INFT530905,86
02200164,AUTO543305,89
02200164,JZSJ400848,72
02200164,COMP201853,56
02000166,MLMD190814,84
02000166,VENG530501,91
02000166,LITE304421,83
02000166,LITE401821,73
02000166,ENPO420803,91
02000166,BASM304348,44
02000166,MECH402706,78
02000166,CENG520516,52
02200168,ARTS417710,24
02200168,ARCH500122,74
02200168,FRAN542412,56
02200168,GNED106503,28
02200168,ENGL203112,44
02200168,ACAU511408,60
02200168,ARTS416810,75
02200168,MATH543007,94
02200168,FINA442719,83
02000170,FINA430219,17
02200172,PHYS283909,87
02200172,INTE453519,97
02200172,PHLS301510,33
02200172,CORE100710,76
02200172,EARS300622,53
02200172,STOM403448,74
02200172,SOCL503110,75
02200172,COMP200327,95
02200172,FRAN441612,60
02200172,SOCL504810,76
02200172,GNED107003,60
02000174,CHEM249009,67
02000174,PHMA300648,60
02000174,INTE453919,83
02000174,MLMD199114,65
02000174,BASM311840,57
02000174,ENGL202612,47
02000174,JAPN111012,82
02000174,TREC460719,44
02000174,ARTS522410,75
02000174,CIVL421322,76
02000174,JZSJ902548,79
02000174,PHYS282509,74
02200176,ENGL442312,83
02200176,MECH516006,94
02200176,SOFT420911,83
02200176,GNED112610,92
02200176,PUBH400241,74
02200176,LAWS404224,14
02200176,GNED100801,62
02000178,LITE533110,85
02000178,ELEC326104,100
02000178,JAPN441112,33
02000178,NUCL421303,71
02000178,CORE100154,67
02200180,BASM303148,43
02200180,ELEC523204,70
02200180,MECH200106,83
02200180,AUTO401027,14
02200180,ENPO341303,30
02200180,CORE100204,20
02200180,RUSS530212,70
02200180,EELC321604,92
02000182,CORE100106,74
02000182,ARTS412410,81
02000182,AUTO401327,64
02000182,CORE100810,96
02000182,JZSJ901408,36
02000182,MACH390901,33
02000182,ARTS412110,80
02000182,LAWS500724,30
02000182,FINA442019,24
02000182,BIME413013,54
02000182,ELEC528704,59
02200184,SOCL503710,90
02000186,CENG520116,66
02000186,JZSJ200114,76
02000186,MATH400218,76
02000186,JAPN440212,46
02200188,CLIM301248,70
02200188,GNED108212,31
02200188,INSM401601,26
02200188,ARCH541322,87
02200188,AUTO545005,30
02200188,SOFT420911,96
02000190,BIOL310713,63
02000190,FRAN442512,38
02000190,STOM405948,81
02000190,LITE431010,64
02000190,CORE111310,43
02000190,MATL400702,47
02000190,GNED100220,52
02000190,COMP550305,33
02000190,MATH293307,100
02000190,GNED100116,72
02000190,EELC300127,77
02000190,PHYS317409,59
02000190,INFT431005,38
02200192,LITE534610,98
02200192,ENGL440512,84
02200192,MACH392201,14
02200192,COMP462705,57
02200192,SOFT300127,64
02200192,LITE100621,72
02200192,ARCH361422,80
02000194,SOCL503110,70
02000194,CORE100510,55
02000194,BIOL320613,95
02000194,CLIM404248,85
02200196,EELC410805,83
02200196,EARS400522,84
02200196,LITE432610,96
02200196,GNED100508,64
02200196,PHED900150,40
02000198,STOM403348,47
02000198,ELEC521604,92
02200200,BIOL201213,80
02200200,FINA340319,57
02200200,GNED115300,17
02200200,BASM302248,92
02000202,PHMA402548,69
02000202,GNED112710,88
02000202,CORE100105,43
02000202,MATH294407,86
02000202,LITE306221,37
02000202,CLIM403148,82
02000202,STOM402448,58
02000202,CHEM343409,14
02200204,MLMD403414,20
02200204,MATL401402,26
02200204,LITE431010,75
02200204,BASM311140,78
02200204,BASM312940,57
02200204,ENPO200203,63
02200204,JZSJ500526,89
02200204,EELC400227,30
02200204,AASP502906,72
02200204,ARCH400322,10
02000206,GNED100948,61
02000206,ENGL203312,43
02000206,LAWS508224,95
02000206,GNED102850,55
02000206,GNED107510,90
02000206,INFT300205,69
02000206,AUTO200127,59
02000206,ENPO422303,54
02000206,CLIM404048,92
02000206,BASM312940,53
02000206,FRAN440812,30
02000206,STAT470319,56
02000206,ELEC521904,96
02200208,STOM402048,59
02200208,PHYS410205,74
02200208,GNED105203,54
02200208,STOM403348,97
02200208,ARCH540722,52
02200208,FINA430219,61
02200208,MAGT573908,88
02200208,CHEM251809,78
02200208,AUTO402127,95
02200208,CLIM401548,93
02200208,JZSJ400248,28
02200208,BIOL320813,64
02200208,ENPO421503,94
02000210,ELEC522504,87
02000210,EELC410805,59
02000210,LITE534610,37
02000210,LITE303721,78
02000210,NUCL420703,61
02000210,MECH402906,74
02000210,AASP504006,14
02000210,FINA440919,67
02200212,MATH543007,64
02200212,ENPO200203,94
02200212,ARCH362422,50
02000214,ENPO413103,92
02200216,EELC420905,87
02200216,ECMT481219,81
02200216,COMP462805,20
02200216,ENPO340803,17
02200216,ECND511119,71
02200216,FORM400143,96
02200216,GNED106204,65
02200216,LITE401421,75
02200216,CLIM403048,91
02200216,PHYS317809,100
02200216,MATH293607,20
02200216,ARTS520110,88
02000218,STOM401748,96
02000218,EELC521305,52
02000218,FRAN440812,89
02000218,GNED107510,40
02000218,BASM302648,63
02000218,SOFT511211,47
02200220,JAPN430612,87
02200220,INFT430105,99
02200220,STOM402548,91
02200220,ENGL203512,84
02200220,GNED107612,56
02200220,GNED100627,0
02200220,AASP502906,96
02200220,GNED106392,74
02200220,CLIM405648,96
02200220,LITE401121,92
02200220,INDE900201,73
02200220,LITE302721,67
02000222,GNED109210,57
02000222,GNED108710,85
02000222,EELC200105,75
02000222,NURS300448,84
02000222,MACH402801,66
02000222,JZSJ902548,41
02200224,FRAN443012,47
02200224,TREC460719,45
02200224,MATH296707,95
02200224,ARTS522510,93
02200224,COMP551005,62
02200224,ARCH360722,44
02200224,MATH201507,42
02000226,BASM400848,58
02000226,SOFT400327,95
02000226,MAGT500618,84
02000226,STOM402148,66
02000226,CLIM400448,72
02000226,ELEC328604,26
02000226,AUTO500427,64
02200228,ENGL204112,64
02200228,EELC530805,52
02200228,INFT400405,75
02200228,BASM313440,60
02200228,LAWS403824,95
02200228,MATH295907,69
02200228,CLIM403448,44
02200228,CLIM500144,0
02200228,CHEM343409,94
02200228,BIME411813,38
02200228,INTE454319,59
02000230,FINA542619,63
02000230,STOM405048,84
02000230,EELC513205,87
02000230,COMP551005,80
02000230,EARS502222,90
02000230,MACH392201,91
02000230,ECND302518,94
02000230,GNED105512,70
02000230,MECH403006,54
02000230,INFT400705,70
02000230,COMP450305,59
02200232,MLMD403114,54
02200232,GNED107612,82
02200232,MAGT474008,88
02200232,ELEC427904,59
02200232,MLMD198714,0
02200232,ECND411819,82
02200232,AUTO402127,62
02200232,PHYS260409,77
02200232,GNED105203,99
02200232,ENPO529303,89
02000234,COMP250905,94
02000234,AASP501306,43
02000234,CHEM342209,91
02000234,MACH900201,65
02000234,BASM300548,78
02000234,ARTS520310,86
02000234,FINA531519,10
02200236,BASM311840,94
02200236,ELEC523504,20
02200236,LITE431710,73
02200236,CLIM401648,89
02200236,ARCH360622,62
02200236,AUTO540105,97
02000238,MLMD502714,67
02000238,EELC522005,10
02000238,ELEC526504,88
02000238,LITE533110,76
02200240,CHEM452109,42
02200240,BIME512413,98
02200240,AASP414206,94
02200240,CORE100154,90
02200240,LAWS501824,96
02200240,EVNG401503,96
02200240,MATH542207,59
02200240,STOM402448,30
02000242,ARTS418010,99
02000242,MECH514406,98
02000242,CLIM402448,66
02000242,BASM400848,81
02000242,FRAN542112,61
02000242,ECND000419,93
02000242,BASM311940,69
02000242,ENGL440912,33
02200244,GNED100827,68
02200244,SOFT500527,80
02200244,ELEC523704,55
02200244,ENPO341103,91
02000246,CORE101210,64
02000246,LAWS501024,28
02000246,BIME513013,50
02000246,MACH501901,78
02200248,CORE100148,73
02200248,STAT310608,0
02200248,GNED107910,22
02200248,JZSJ400848,22
02200248,BIME513213,55
02200248,INFT533705,0
02200248,INFT300105,61
02200248,GNED100416,93
02200248,ARCH360622,70
02200248,ENGL201612,68
02000250,JZSJ901106,76
02000250,MACH390901,66
02000250,BIME512313,79
02000250,CORE110910,14
02000250,SOCP100190,96
02000250,GNED106292,53
02000250,SOFT500127,28
02000250,VENG530501,74
02200252,PHYS406309,91
02200252,STOM402148,85
02200252,ELEC523904,54
02200252,MATH544507,98
02200252,BICH500160,85
02200252,INSM502101,98
02000254,INTE454219,81
02000254,SCTR530105,46
02000254,INFT534205,88
02000254,BIME410513,70
02000254,ELEC427704,78
02000254,CORE100213,65
02000254,SOCL503110,71
02000254,BIME512313,98
02000254,JAPN530412,44
02000254,ELEC423004,91
02000254,MAGT401218,63
02000254,SOFT500627,62
02000254,ENGL532912,96
02200256,FINA521119,100
02200256,AUTO200327,76
02200256,ARCH360922,92
02200256,MAGT500618,34
02200256,CORE100104,86
02000258,CLIM402548,91
02000258,INFT400405,98
02000258,MAGT501318,73
02000258,ENPO421403,46
02000258,ECND511119,84
02000258,GNED100116,96
02000258,FINA320119,60
02000258,BIME512813,65
02200260,CORE100106,100
02200260,TREC460619,61
02200260,ECND411019,43
02200260,INDE500901,17
02200260,ACAU410908,83
02200260,BICH500160,88
02200260,FINA441219,44
02000262,ETRA300252,61
02000262,PHYS215409,58
02000262,PHYS524909,66
02000262,ENGL110912,65
02000262,0H00200100,60
02000262,INFT430605,62
02000262,INSM502001,86
02000262,ECND511819,31
02000262,0RAC501700,57
02000262,PHYS316209,93
02000262,ARCH410522,50
02000262,CLIM400948,34
02000262,PHYS282609,97
02200264,EELC422904,78
02200264,STOM405048,33
02200264,MATH010007,36
02200264,JZSJ903248,38
02200264,STOM401948,33
02200264,COMP553005,78
02200264,FINA531519,84
02200264,GNED100152,61
02200264,CLIM401948,44
02200264,GNED100516,44
02200264,ACAU410208,73
02000266,MAGT272208,56
02000266,ARTS416810,83
02200268,AUTO545705,97
02200268,ARTS516010,40
02000270,ENGL442312,69
02000270,0HYS303500,24
02000270,CHEM249609,67
02000270,JZSJ900121,60
02000270,CENG422516,43
02000270,BASM302648,72
02000270,LITE401121,14
02200272,JZSJ900124,43
02200272,CENG422116,93
02200272,ARCH900222,77
02200272,MAGT172308,79
02200272,LITE401421,99
02200272,ENPO341403,64
02200272,AUTO401027,80
02200272,INFT530105,89
02200272,ENGL200312,71
02200272,GNED107310,86
02200272,ECND513019,66
02200272,0H00200100,76
02200272,BASM400848,33
02000274,FINA540919,76
02200276,BASM312040,86
02200276,ACAU410208,22
02200276,ECND411319,84
02200276,GNED100327,40
02200276,ENGL531712,34
02200276,MECH400406,58
02200276,MACH501201,98
02200276,PHYS317809,43
02200276,INDE300601,70
02200276,MAGT302218,50
02200276,BIOL421613,76
02200276,CHEM320309,33
02200276,NURS300248,36
02000278,ARCH300822,47
02000278,ELEC327604,30
02000278,INSM502101,22
02000278,SCTR400205,90
02000278,MAGT480808,56
02200280,CORE101310,87
02200280,MECH300906,80
02200280,CHEM249809,91
02200280,CORE101210,82
02200280,FINA300851,61
02200280,VENG900101,100
02200280,EELC512105,24
02200280,COMP250605,93
02200280,ELEC327704,20
02200280,CLIM404348,94
02200280,COMP450305,88
02000282,MATH542407,74
02000282,MATH342607,43
02000282,NUCL420703,17
02000282,BICH500260,72
02000282,ARCH542122,20
02000282,COMP300927,84
02000282,MACH502001,76
02000282,CHEM200429,95
02000282,AASP414506,94
02000282,COMP400327,88
02200284,NUCL420403,96
02200284,MATH293807,48
02200284,MACH503001,67
02200284,ENGL410712,72
02200284,GNED107612,89
02200284,MATL400602,44
02000286,COMP251105,34
02000286,JAPN441412,17
02200288,BIOL201213,47
02200288,ELEC526204,43
02200288,PHYS405909,90
02000290,MECH513706,34
02000290,GNED102950,87
02000290,ENPO421003,88
02000290,JAPN110812,98
02000290,GNED107510,83
02000290,INFT430105,50
02000290,ARCH541622,92
02200292,JZSJ901108,43
02200292,FINA400251,100
02200292,GNED105718,48
02200292,ECND511319,73
02200292,CLIM402948,17
02200292,VENG530401,82
02200292,ELEC524404,91
02200292,BIME512113,50
02000294,FINA542919,64
02000294,ENPO341303,69
02000294,LAWS405724,57
02000294,EARS401322,59
02000294,BIOL420713,74
02000294,JZSJ400348,56
02000294,ARTS415610,87
02000294,COMP462205,97
02000294,MLMD502614,88
02000294,PHED900150,98
02000294,TREC460619,95
02000294,CHEM200229,93
02200296,CLIM500148,70
02200296,PHED200550,64
02200296,MECH311506,84
02200296,GNED111910,48
02200296,PRAC410312,55
02200296,PHMA500648,86
02200296,CENG322016,85
02200296,CHEM246009,99
02200296,JAPN530412,64
02200296,STOM404048,63
02200296,CIVL420922,10
